clean_id,loja_nome,destino,score,wine_likeness,vid,vnome
3103207,steakbox 2x2 taurus,D,0,0,0,""
84094,steakhouse gewurzsalz,A,0.495,2,1292864,steakhouse vineyards — filet noir pinot noir
82983,steakhouse gewurzsalz nachfullpackung,D,0,0,0,""
1844136,steakkniv 120 mm i damascus stal fra samura,D,0,0,0,""
1478880,steakmaker malbec,B,0.238,3,0,""
1135831,steakmesser handgeschmiedet mit griff aus olivenholz,C2,0,1,0,""
1164189,steakmesser mrk3 ebony wood,D,0,0,0,""
1164192,steakmesser mrk3 olive wood,D,0,0,0,""
1164193,steakmesser mrk3 santos wood,D,0,0,0,""
1135846,steakmesser rustico handgeschmiedet mit griff aus olivenholz,C2,0,1,0,""
1375652,steakove menu pro 2 ci 4 4 druhy masa dipy priloha,D,0,0,0,""
1375662,steakove menu s vyhledem na karluv most pro 1 i 2 os,D,0,0,0,""
1555170,steakpeber,D,0,0,0,""
1739267,steakpeber i kvrn,D,0,0,0,""
817410,steakpfeffer bio 50g pfeffer soulspice,D,0,0,0,""
51476,steakpfeffer geschrotet,D,0,0,0,""
930882,steakpfeffer keramikdose 60g,D,0,0,0,""
930871,steakpfeffer nachfullbeutel 80g,D,0,0,0,""
203549,steakpfeffer nr 66 stay spiced,D,0,0,0,""
3048333,steakwine cabernet sauvignon,A,0.550,1,806781,steakwine — cabernet sauvignon
2987318,steakwine cabernet sauvignon 075,A,0.438,1,806781,steakwine — cabernet sauvignon
3032102,steakwine chardonnay,C2,0.275,1,0,""
3032106,steakwine malbec,A,0.550,1,744594,steakwine — malbec
2987893,steakwine malbec mendoza 075,A,0.325,2,744594,steakwine — malbec
3032104,steakwine torrontes,A,0.550,1,762777,steakwine — torrontes
2386203,steal a heart,A,0.508,2,1350183,heart to heart — zinfandel
914555,stealing thunder cabernet sauvignon 2023 north coast,C2,0.241,2,0,""
914556,stealing thunder chardonnay 2023 russian river valley,C2,0.304,2,0,""
3714642,steals monthly wine club 3 pack,D,0,0,0,""
3408290,stealth,D,0,0,0,""
2753547,steam activity for kids on circuits a beginners guide to paper circuits,D,0,0,0,""
2868131,steam air fryer oven black,C2,0.248,2,0,""
2370447,steam chaser marlborough pinot noir 2021 export wine,A,0.538,6,419360,marlborough vines — pinot noir
2591452,steam chasers lighter alcohol marlborough sauvignon blanc 2023 export wine,D,0,0,0,""
2370222,steam chasers marlborough rose 2022,A,0.520,5,181477,marlborough estate reserve — sauvignon blanc rose
2407295,steam chasers marlborough sauvignon blanc 2021 export wine,A,0.583,6,162727,marlborough vines — sauvignon blanc
3615921,steam deck steam deck oled gaming handheld 1tb hk00 sold out,C2,0.317,2,0,""
2680642,steam powered kids kitchen science,C2,0,1,0,""
2680643,steam powered kids magnet exploration,C2,0.103,1,0,""
2872730,steam vaporizer bundle,D,0,0,0,""
3909209,steam whistle,C2,0.383,2,0,""
359929,steam whistle 30 cans,C2,0.300,2,0,""
296224,steam whistle cans,C2,0.308,2,0,""
243491,steam whistle sampler,C2,0.308,2,0,""
253691,steam whistle sampler,B,0.308,3,0,""
2739150,steamboat 5in1 500g,D,0,0,0,""
2523028,steamed ham,D,0,0,0,""
2794611,steamed lobster,D,0,0,0,""
