render_wine_id,channel,candidate_rank,candidate_universe,candidate_id,candidate_nome,candidate_produtor,candidate_safra,candidate_tipo,raw_score,top1_top2_gap,batch_id
2190520,render_nome,3,render,458717,the pork sword,piggs peake,,tinto,0.13,0.0,4
2190520,render_produtor,1,render,241641,mountain red semisweet,beans creek,,tinto,0.1967,0.0,4
2190520,render_produtor,2,render,262164,cabernet sauvignon,beans creek,,tinto,0.1967,0.0,4
2190520,render_produtor,3,render,264974,offdrytennessee shofs rose,beans creek,,rose,0.1967,0.0,4
1981145,render_nome_produtor,1,render,720726,show vin rouge,benedetti,,tinto,0.2167,0.1084,4
1981145,render_nome_produtor,2,render,46128,rouge moelleux,louis chavron,,Sobremesa,0.1083,0.1084,4
1981145,render_nome_produtor,3,render,64845,rouge,chapelle du bois,,tinto,0.1083,0.1084,4
1981145,render_nome,1,render,720726,show vin rouge,benedetti,,tinto,0.2167,0.0,4
1981145,render_nome,2,render,912488,cuvee 21 rouge,georges duboeuf,,tinto,0.2167,0.0,4
1981145,render_nome,3,render,94085,bourgogne cuvee saintnicolas rouge,patriarche pere fils,,tinto,0.1083,0.0,4
1981145,render_produtor,1,render,161979,cevennes rouge,bourla,,tinto,0.1083,0.0,4
1981145,render_produtor,2,render,611269,cotes du rhone rouge,bourbonnois,,tinto,0.1083,0.0,4
1981145,render_produtor,3,render,46589,le drunk rooster grenache syrah,bourgeois,,tinto,0.0,0.0,4
2255343,render_nome_produtor,1,render,211460,perfect day classic selection white,sirromet,,branco,0.1444,0.0,4
2255343,render_nome_produtor,2,render,431676,lazy day white semisweet,laytons chance,,branco,0.1444,0.0,4
2255343,render_nome_produtor,3,render,713242,lazy day white,laytons chance,,branco,0.1444,0.0,4
2255343,render_nome,1,render,211460,perfect day classic selection white,sirromet,,branco,0.1444,0.0722,4
2255343,render_nome,2,render,7410,fifth generation classic dry white,tyrrells,,branco,0.0722,0.0722,4
2255343,render_nome,3,render,121359,collection white,blossom hill,,branco,0.0722,0.0722,4
2255343,render_produtor,1,render,601267,little poppet white,walsh sons,,branco,0.0722,0.0,4
2255343,render_produtor,2,render,937513,rainbow white,walsh sons,,branco,0.0722,0.0,4
2255343,render_produtor,3,render,25941,dijon casa azul vineyard chardonnay,watts,,branco,0.0,0.0,4
2346047,render_nome_produtor,1,render,19469,chablis,seguinmanuel,,branco,0.0,0.0,4
2346047,render_nome_produtor,2,render,29732,chablis grand cru vaudesir,seguinotbordet,,branco,0.0,0.0,4
2346047,render_nome_produtor,3,render,56863,cortoncharlemagne grand cru,seguinmanuel,,branco,0.0,0.0,4
2346047,render_nome,1,render,43946,chateau comte segur bordeaux,union de producteurs de lugon,,tinto,0.0,0.0,4
2346047,render_nome,2,render,47182,segna de cor,le roc des anges,,tinto,0.0,0.0,4
2346047,render_nome,3,render,63906,seguret,selection laurence feraud,,tinto,0.0,0.0,4
2346047,render_produtor,1,render,81383,el cipres reserva malbec,luis segundo correas,,tinto,0.0,0.0,4
2346047,render_produtor,2,render,82429,las umbrias,comando g,,tinto,0.0,0.0,4
2346047,render_produtor,3,render,88872,malbec,luis segundo correas,,tinto,0.0,0.0,4
2246168,render_nome_produtor,1,render,2173,para siempre,peachy canyon,,tinto,0.1083,0.0,4
2246168,render_nome_produtor,2,render,144054,amigo perro cabernet sauvignon,junta,,tinto,0.1083,0.0,4
2246168,render_nome_produtor,3,render,288974,amigo perro carmenere,junta,,tinto,0.1083,0.0,4
2246168,render_nome,1,render,143308,para consagrar generoso,domecq,,tinto,0.1083,0.0,4
2246168,render_nome,2,render,144054,amigo perro cabernet sauvignon,junta,,tinto,0.1083,0.0,4
2246168,render_nome,3,render,590508,para consagrar,bodegas valdepablo,,Sobremesa,0.1083,0.0,4
2246168,render_produtor,1,render,70819,merlot,para el alma,,tinto,0.3083,0.0,4
2246168,render_produtor,2,render,74728,cabernet sauvignon,para el alma,,tinto,0.3083,0.0,4
2246168,render_produtor,3,render,403074,private reserve zinfandel,para ti,,tinto,0.3083,0.0,4
2191006,render_nome_produtor,1,render,112680,eastern white,cream ridge,,branco,0.2833,0.0,4
2191006,render_nome_produtor,2,render,266793,kiwine,cream ridge,,branco,0.2833,0.0,4
2191006,render_nome_produtor,3,render,267224,barbera,cream ridge,,tinto,0.2833,0.0,4
2191006,render_nome,1,render,21305,eva cream sherry,barbadillo,,fortificado,0.2167,0.0,4
2191006,render_nome,2,render,37549,triple cream,sutter home,,Sobremesa,0.2167,0.0,4
2191006,render_nome,3,render,40484,cream sherry,brotherhood,,fortificado,0.2167,0.0,4
2191006,render_produtor,1,render,112680,eastern white,cream ridge,,branco,0.2833,0.0,4
2191006,render_produtor,2,render,128002,cabernet sauvignon,cookies cream,,tinto,0.2833,0.0,4
2191006,render_produtor,3,render,266793,kiwine,cream ridge,,branco,0.2833,0.0,4
2094472,render_nome_produtor,1,render,905488,chardonnay,espresso,,branco,0.475,0.1,4
2094472,render_nome_produtor,2,render,456403,red,espresso house,,tinto,0.375,0.1,4
2094472,render_nome_produtor,3,render,801442,rosso ditalia,espresso,,tinto,0.375,0.1,4
2094472,render_nome,1,render,96977,espresso,chocovine,,Sobremesa,0.325,0.0,4
2094472,render_nome,2,render,157526,blackberry espresso spice,protea,,tinto,0.325,0.0,4
2094472,render_nome,3,render,184823,espresso,de krans,,fortificado,0.325,0.0,4
2094472,render_produtor,1,render,905488,chardonnay,espresso,,branco,0.475,0.1,4
2094472,render_produtor,2,render,401196,barista mendoza reserva syrah,espresso house,,tinto,0.375,0.1,4
2094472,render_produtor,3,render,456403,red,espresso house,,tinto,0.375,0.1,4
2451493,render_nome_produtor,1,render,649946,christelle lasseignou bas armagnac,domaine de maouhum,,tinto,0.5233,0.13,4
2451493,render_nome_produtor,2,render,26142,le peyrusquet,domaine de mirail,,tinto,0.3933,0.13,4
2451493,render_nome_produtor,3,render,146392,buzet,domaine de la tuque,,tinto,0.3933,0.13,4
2451493,render_nome,1,render,168578,domaine de la floque bergerac,domaine de golse,,tinto,0.3933,0.0,4
2451493,render_nome,2,render,534684,anjou domaine de la gagnerie,domaine de la gagnerie papin viloteau,,tinto,0.3933,0.0,4
2451493,render_nome,3,render,568804,domaine de pimbert,domaine de pimbert,,tinto,0.3933,0.0,4
2451493,render_produtor,1,render,35849,fleur du sud red semi sweet,le domaine du busquet,,tinto,0.3933,0.0,4
2451493,render_produtor,2,render,164801,fleur du sud white semi sweet,le domaine du busquet,,branco,0.3933,0.0,4
