pair_id,source_wine_id,canonical_wine_id,verdict,source_vivino_ids,canonical_vivino_ids,shared_vivino_ids,source_top_producer,canonical_top_producer,reason
2761,2284856,163030,CONFIRMA,1495465|7368013|1680816|7179451|2107643|1838847|2589856|1270218|13244948|1475465,1495465|7368013|6890879|1142325|1617508|1142326|1680816|12744303|5713808|7179451,1495465|7368013|1680816|7179451,Torre di Luna,Luna di Luna,Mesmo wine id Vivino 1495465 nas duas buscas
2762,2284879,153213,CONFIRMA,1459293|12457512|1170481|2854354|2179267|13181742|10333563,1459293|12457512|1170481|2179267|13181742|18259|5988176|2280883|3439844|4599689,1459293|12457512|1170481|2179267|13181742,Torre del Gall,Torre Oria,Mesmo wine id Vivino 1459293 nas duas buscas
2763,2285105,515668,CONFIRMA,2734272|1570238|11815914|1136094|1171694|1172028|1171698|1224876,2734272|1570238,2734272|1570238,Torre dei Beati,Torre dei Beati,Mesmo wine id Vivino 2734272 nas duas buscas
2764,2285200,719003,CONFIRMA,4849484|9317422|13104593,4849484|2647436|10400995|7422056|1438695|1129464|6449393|1137247|3316164|2045811,4849484,Torri d'Oro,Torri d'Oro,Mesmo wine id Vivino 4849484 nas duas buscas
2765,2285403,629893,CONFIRMA,3933104|4075225,3933104,3933104,Familia Torres,Familia Torres,Mesmo wine id Vivino 3933104 nas duas buscas
2766,2285414,1459025,CONFIRMA,10656150|4075225,10656150,10656150,Familia Torres,Familia Torres,Mesmo wine id Vivino 10656150 nas duas buscas
2767,2285710,1304,CONFIRMA,2622|4075225,2622,2622,Familia Torres,Familia Torres,Mesmo wine id Vivino 2622 nas duas buscas
2768,2285793,1565496,CONFIRMA,11840074|9684499|5215917|5685781|1309964,11840074|9684499|7920247|10603400|1225367|8675774|8890662|9159980|1968083|10967734,11840074|9684499,Familia Torres,Familia Torres,Mesmo wine id Vivino 11840074 nas duas buscas
2769,2286504,396545,CONFIRMA,2283227|1979980|2497744|1222646|4261894|4304378|5072458|4017306,2283227|1979980|4261894|4304378|5072458|4017306,2283227|1979980|4261894|4304378|5072458|4017306,Tinto Negro (TintoNegro),Tinto Negro (TintoNegro),Mesmo wine id Vivino 2283227 nas duas buscas
2770,2286608,286813,CONFIRMA,1898933|2694856|2281753|4844266|3869820|4175202|2687205|7311524|4219296|5129107,1898933|2694856|2281753|4844266|7349577|4218981|6523517|4991141|5977684|9700196,1898933|2694856|2281753|4844266,Three Dark Horses,Three Dark Horses,Mesmo wine id Vivino 1898933 nas duas buscas
2771,2286857,852017,CONFIRMA,6065589|10805731|7026012,6065589|10805731|7026012,6065589|10805731|7026012,Thorne & Daughters,Thorne & Daughters,Mesmo wine id Vivino 6065589 nas duas buscas
2772,2286879,792686,CONFIRMA,5527329|2876888|13518798|10849488|5323133|6065589|6718029|2395250|5323201|10805731,5527329|10373765|10688447,5527329,Thorne & Daughters,Channing Daughters,Mesmo wine id Vivino 5527329 nas duas buscas
2773,2287105,965993,CONFIRMA,6718029|7026012|5323133|10849488|10849439|6065589|5527329|8496644|6574509|2876888,6718029|7026012,6718029|7026012,Thorne & Daughters,Thorne & Daughters,Mesmo wine id Vivino 6718029 nas duas buscas
2774,2287327,680708,INCONCLUSIVO,,4437166,,Woodside,Moss Wood,Busca source nao trouxe link Vivino util no top 10
2775,2287458,1045964,CONFIRMA,7169925|1225701|5656512|1203536|1245124|1471351|3317956|8145514|7631924|1229570,7169925|11587407|1617442|6851255|11178666|10887205,7169925,Bodegas Pedro Escudero,John Tate,Mesmo wine id Vivino 7169925 nas duas buscas
2776,2287475,994310,CONFIRMA,6884352|11975854|12006582|13724830|6977199|11735355|7512848|6893526|6629417|7572897,6884352|11558622|7074358,6884352,Time Place Wine Co.,Time Place Wine Co.,Mesmo wine id Vivino 6884352 nas duas buscas
2777,2287803,80846,CONFIRMA,1204584|2488532|1681806|1790968|1257851|4371741|3979006|2542182|8280322|5392570,1204584|8725531,1204584,Sans Liege Wines,Sans Liege Wines,Mesmo wine id Vivino 1204584 nas duas buscas
2778,2288099,758818,CONFIRMA,5251790|2018570|7002989|1213422|3078362|12198561|9891518|3703852|3703849|2511044,5251790,5251790,Two Paddocks,Two Paddocks,Mesmo wine id Vivino 5251790 nas duas buscas
2779,2288688,319857,CONFIRMA,2007162,2007162|10990736|7148230|3120529|1541771|1739138|1739137|5823317|2221247|1447632,2007162,Tiano & Nareno,Viña Maipo,Mesmo wine id Vivino 2007162 nas duas buscas
2780,2288762,1602229,CONFIRMA,12372219|4519766|5770892|1657122|3096658|1245884|7597506|4680663|1620196|2478178,12372219,12372219,Tiago Cabaço,Tiago Cabaço,Mesmo wine id Vivino 12372219 nas duas buscas
2781,2289379,698149,CONFIRMA,4628090|1574413|1185483|5758850|1185485|5758859,4628090|1716564,4628090,Three Wine Company,Three Wine Company,Mesmo wine id Vivino 4628090 nas duas buscas
2782,2291563,285708,CONFIRMA,1895578|2316985|2187885,1895578|5019089|7588588|5599243|7083976|2039814|10287361|9354967|10720506|2068997,1895578,The Debate,The Debate,Mesmo wine id Vivino 1895578 nas duas buscas
2783,2291988,599167,CONFIRMA,3552489|6725591|3752254|3356017|4733574|4279596|6273944|4191233|4297867|7369619,3552489|5955530|1816359|4546635|11953029|8582063|11331278,3552489,The Boneline,Cave Antiga,Mesmo wine id Vivino 3552489 nas duas buscas
2784,2292996,695141,CONFIRMA,4603264|5325634|4488081|7396154|1287335|7396182|7207028|13359977|9741920|11775597,4603264|2761892|97839|7294723|1158856|2652381|1760433|8915088|1449451|2388968,4603264,Turtle Rock,Turtle Rock Ridge,Mesmo wine id Vivino 4603264 nas duas buscas
2785,2293017,2522,CONFIRMA,4829|1200907|2222095|1126688|4827|4830|1981788|6443626|5709401|1126689,4829|2222095|1200907|1126688|4827|4830|1981788|6306941|13576260|5825538,4829|1200907|2222095|1126688|4827|4830|1981788,The Crusher,The Crusher,Mesmo wine id Vivino 4829 nas duas buscas
2786,2295059,993179,CONFIRMA,6876715|2417601|2517945|2554222|1275015|12321119|3252027|6093321,6876715|2417601,6876715|2417601,The Calling,The Calling,Mesmo wine id Vivino 6876715 nas duas buscas
2787,2296453,1414971,CONFIRMA,10201025|10457768,10201025,10201025,Domu Battistina,Domu Battistina,Mesmo wine id Vivino 10201025 nas duas buscas
2788,2296992,40940,CONFIRMA,1133980|1158520|13320333|5133422|1839437|5133492|9915951,1133980|1254985|12008486|1158520,1133980|1158520,Martin Tesch,Martin Tesch,Mesmo wine id Vivino 1133980 nas duas buscas
2789,2297426,1515509,CONFIRMA,11203946|7626630|7120566|13460930|11985470|22441|6680913|6594359,11203946|7626630|7652343|10105327|10237846|13401686,11203946|7626630,Castillo de Aresan,Castillo de Aresan,Mesmo wine id Vivino 11203946 nas duas buscas
2790,2297946,1570934,CONFIRMA,11926992|1369214|1139242|6203811|1186616|2671477|7489994|1881605|1944415|2452853,11926992,11926992,Lauriers du Terroir,ELG,Mesmo wine id Vivino 11926992 nas duas buscas
2791,2298015,884402,CONFIRMA,6295355|1704723|97708,6295355|1704723,6295355|1704723,Terroir Al Límit Soc. Lda,Terroir Al Límit Soc. Lda,Mesmo wine id Vivino 6295355 nas duas buscas
2792,2298190,27093,CONFIRMA,97709|97711|1288704|97710|97708|3295816|4956868|11252387|5342401|5481771,97709,97709,Terroir Al Límit Soc. Lda,Terroir Al Límit Soc. Lda,Mesmo wine id Vivino 97709 nas duas buscas
2793,2298261,72337,CONFIRMA,1189701|82235|1628555,1189701|82235|1628555|2612866|5826806|10807141|1986185|8658197|6960113|7954471,1189701|82235|1628555,San Leonardo,San Leonardo,Mesmo wine id Vivino 1189701 nas duas buscas
2794,2298560,424651,CONFIRMA,2387037|9132816|2117648|1215393|7526424,2387037,2387037,Terre di Giurfo,Terre di Giurfo,Mesmo wine id Vivino 2387037 nas duas buscas
2795,2299155,1580457,CONFIRMA,11456044|12419158|12063465|12004507|8998363|12104096|11290418|2362940|11199140|3047519,12063465|12004507|12104096,12063465|12004507|12104096,Terres Fidèles,Terres Fidèles,Mesmo wine id Vivino 12063465 nas duas buscas
2796,2299182,123961,CONFIRMA,1317554|4825308|1772766,1317554|1241174|10658321|13577730|11843635|1981463|13328085|6709938|7045498|73256,1317554,Domaine des Terres de Velle,Domaine des Terres de Velle,Mesmo wine id Vivino 1317554 nas duas buscas
2797,2299726,1043946,CONFIRMA,7160061,7160061,7160061,Terre del Bruno,Terre del Bruno,Mesmo wine id Vivino 7160061 nas duas buscas
2798,2299800,165725,CONFIRMA,1504490|1504495|2102178|2441766|2626726|1814866|6091532|12839515|2475839|1984663,1504490|1504495|2102178,1504490|1504495|2102178,Terre dei Santi,Terre dei Santi,Mesmo wine id Vivino 1504490 nas duas buscas
2799,2300216,1146804,CONTRADIZ,1863298|1214304|4421994|4904610|5606106|4559923|4529800|1287931|2158843|13057666,7727678|3493219,,Solera,Carlos Creek,Solera nao e Carlos Creek no Vivino
2800,2300230,1146804,CONTRADIZ,1863298|1214304|4421994|4904610|5606106|4559923|4529800|1287931|2158843|13057666,7727678|3493219,,Solera,Carlos Creek,Solera nao e Carlos Creek no Vivino
2801,2300232,1146804,CONTRADIZ,1863298|1214304|4421994|4904610|5606106|4559923|4529800|1287931|2158843|13057666,7727678|3493219,,Solera,Carlos Creek,Solera nao e Carlos Creek no Vivino
2802,2300241,1146804,CONTRADIZ,1214304|1863298|4421994|4904610|5606106|4559923|4529800|1287931|2158843|13057666,7727678|3493219,,Solera,Carlos Creek,Solera nao e Carlos Creek no Vivino
2803,2300692,894207,CONFIRMA,8575898|6345459|2549036|12291745|6343457|8148689,6345459|8575898|2549036|12291745,8575898|6345459|2549036|12291745,Caravaglio,Caravaglio,Mesmo wine id Vivino 8575898 nas duas buscas
2804,2301147,1577212,CONFIRMA,12020131|1699044|7555696|9568323|2571735|10058712|7309239|7153397|10441523|13678555,12020131|13707918|1699044|7555696,12020131|1699044|7555696,Carbon,Carbon,Mesmo wine id Vivino 12020131 nas duas buscas
2805,2301294,1211532,CONFIRMA,8299711|7954975|7443629,8299711|7954975|4242670|10813588|9538543,8299711|7954975,Matita,Matita,Mesmo wine id Vivino 8299711 nas duas buscas
2806,2301370,109706,CONFIRMA,1265556|4730295|8347815|4398933|6851030|7097661|4173482|9950030|8541534|6280503,1265556|4730295|8347815,1265556|4730295|8347815,Reynolds,Reynolds Wine Growers,Mesmo wine id Vivino 1265556 nas duas buscas
2807,2301407,567067,CONFIRMA,2321837|5016736|1101199|3730357|3138351|5037028|3981234|5511406|8311567|5402303,3138351|2321837|1101199|1101201,2321837|1101199|3138351,Antoine-Marie Arena,Antoine Arena,Mesmo wine id Vivino 2321837 nas duas buscas
2808,2302077,187821,CONTRADIZ,2300197|75238|75240|1505744|1668465|1702558|1774539|1379023|1151357|1238082,1578034,,Château Carignan,Bodegas Re,Château Carignan nao e Bodegas Re no Vivino
2809,2302133,1680227,CONFIRMA,6990757|13284182|9570370|2259588|12428567|2672634|7530385|4563549|8802722|10935023,13284182|5008937|12903358|13669058|8691979|10134140|8674990|6990757|10838971|12497999,6990757|13284182,Casa Bauzá,Casa Zavala Basurto,Mesmo wine id Vivino 6990757 nas duas buscas
2810,2302774,1055052,CONFIRMA,7218505|2100764|1982848|3782791|2296078|2024488|1919443|5405144|1168190|3716260,7218505|11711755|4558222|8309575|7139474|4538547|9176397|11468752,7218505,Carpe Diem,Breaking Bread,Mesmo wine id Vivino 7218505 nas duas buscas
2811,2303964,692157,CONFIRMA,4573332|6328639|4774696|6161366|5310829|4156410,4573332|7621099|1536815|9465999|5563014|5089005|1179675|1310093|1125436|1734455,4573332,Domaine Lafarge Vial,Domaine Lafarge Vial,Mesmo wine id Vivino 4573332 nas duas buscas
2812,2304044,1154512,CONFIRMA,7783197|1112264|1465468|2164087|1810825|5937977|6833496|6672151|8642197|11007792,7783197|7511168|1112264|2164087|1465468|1810825|1514972|5937977|6833496|6672151,7783197|1112264|1465468|2164087|1810825|5937977|6833496|6672151,Domaine Maison,Domaine Maison,Mesmo wine id Vivino 7783197 nas duas buscas
2813,2304274,119032,CONFIRMA,1302124|85120|1175493|3671320|4697726,1302124|7235428|12465302|85120|1175493,1302124|85120|1175493,San Leonino,San Leonino,Mesmo wine id Vivino 1302124 nas duas buscas
2814,2304610,75603,CONFIRMA,1195734|1480750|8039338|1205618|96480|1238211|77768|1248702|15339|1851802,1195734|8039338|1480750|6149701|2052677|2309653|1244491,1195734|1480750|8039338,Tenute Guicciardini Strozzi,Tenute Guicciardini Strozzi,Mesmo wine id Vivino 1195734 nas duas buscas
2815,2304903,589568,CONFIRMA,3394448|3545818|6371523|3542294|6689204|2576086,3394448|1300430|8609271|3545818|6371523|3542294|2840618|6689204|11128560|7782999,3394448|3545818|6371523|3542294|6689204,Chill Out,Chill Out,Mesmo wine id Vivino 3394448 nas duas buscas
2816,2304952,79874,CONFIRMA,1202997|94744|11154107,1202997|94744|11154107,1202997|94744|11154107,San Giusto a Rentennano,San Giusto a Rentennano,Mesmo wine id Vivino 1202997 nas duas buscas
2817,2305167,216762,CONFIRMA,1675920|1729332|3280336|1165433|1375926|1869963|8404901,1675920,1675920,Chiappini,Giovanni Chiappini,Mesmo wine id Vivino 1675920 nas duas buscas
2818,2306428,1158188,CONFIRMA,7498930|7820328|6525119|6525125|21854|8534009|11220305,7820328|21854|8332425|96966|7054765,7820328|21854,Netzl,Weingut Netzl,Mesmo wine id Vivino 7820328 nas duas buscas
2819,2306467,476658,CONFIRMA,2585232|1257923|9895558|12399886,2585232|7135989|1726634|4518186|9290422,2585232,Didier Dagueneau (Louis-Benjamin Dagueneau),Didier Dagueneau (Louis-Benjamin Dagueneau),Mesmo wine id Vivino 2585232 nas duas buscas
2820,2306512,32538,CONFIRMA,1107846|1107845|1205555|1164030,1107845|1107846|13577644,1107846|1107845,Clos du Clocher,Clos du Clocher,Mesmo wine id Vivino 1107846 nas duas buscas
2821,2307244,385442,CONFIRMA,2246390|2093518|2093512|1558160|2076341|4702732,2246390,2246390,Clos de la Roilette,Clos de la Roilette,Mesmo wine id Vivino 2246390 nas duas buscas
2822,2307367,1287093,CONFIRMA,8973568|4815637|2865285|1770434|8509899|5562904|2376238|2022780|4418005|6795993,8973568|2865285|1770434|2022780|8509899|1871119|2376238|6795993|5672034|1832242,8973568|2865285|1770434|8509899|2376238|2022780|6795993,Cave Charnay Les Macon,Cave Charnay Les Macon,Mesmo wine id Vivino 8973568 nas duas buscas
2823,2307577,1302744,CONFIRMA,8590812|9386518|9128925|6641714|1369214|6248082|13352620|7046310|7743837|1881605,9128925|9386518|8590812|6513783|8157944|6248082|6641714|1805002|10922810|7715687,8590812|9386518|9128925|6641714|6248082,Clos des Centenaires,Clos des Centenaires,Mesmo wine id Vivino 8590812 nas duas buscas
2824,2307660,3618,CONFIRMA,6632|5779975,6632|5779975|10358143,6632|5779975,Domaine du Clos des Fées,Domaine du Clos des Fées,Mesmo wine id Vivino 6632 nas duas buscas
2825,2307676,1450212,CONFIRMA,10558949|4442282|6625|2282640|9376622|6632|6636|5291165|8558843|1145002,10558949,10558949,Domaine du Clos des Fées,Domaine du Clos des Fées,Mesmo wine id Vivino 10558949 nas duas buscas
2826,2308375,1613271,CONFIRMA,12536415,12536415|8682588|1128004|1473710|1686508|1319460|6837739|5367436|6539361|4221352,12536415,Chouette,Chouette,Mesmo wine id Vivino 12536415 nas duas buscas
2827,2308428,625007,CONFIRMA,3856585|4525228,3856585|7889476|4525228,3856585|4525228,Rotem & Mounir Saouma,Rotem & Mounir Saouma,Mesmo wine id Vivino 3856585 nas duas buscas
2828,2308448,127075,CONFIRMA,1361659|4198420|4716395|1163739|1638123|3121518|6739855|7923370|2150563|1141256,1361659|4198420|1163739,1361659|4198420|1163739,Triasso e Sassella,Triasso e Sassella,Mesmo wine id Vivino 1361659 nas duas buscas
2829,2308563,1259683,CONFIRMA,8712888,8712888|1131161|3566416|1130927|3356311|4848718|3871428|7628548|1202189|7379518,8712888,Chiussuma,Govone,Mesmo wine id Vivino 8712888 nas duas buscas
2830,2308795,869607,CONFIRMA,6207880|2481117|8474398|3433497|1458404|2635659|1716851|1975515,2481117|6207880|1680515|1757138|1217271|1458404|8474398|2311566|3603078|7151305,6207880|2481117|8474398|1458404,Domaine Henri Milan,Domaine Henri Milan,Mesmo wine id Vivino 6207880 nas duas buscas
2831,2309525,80662,CONFIRMA,1204294|1282580|1461572|2798112|1188000|8815970|6451524|2131327|1678904|8266004,1204294|2798112,1204294|2798112,Gerald Tschida,Gerald Tschida,Mesmo wine id Vivino 1204294 nas duas buscas
2832,2309606,1620971,CONFIRMA,12628382|1475301|1561363|7648828|2255740|9816201|13191386|1850933|12852883|2201057,12628382|1448532|1191101|1879476|7993700|1561363|7648828|2255740|22335|9816201,12628382|1561363|7648828|2255740|9816201,Domaine Yvon Clerget,Domaine Yvon Clerget,Mesmo wine id Vivino 12628382 nas duas buscas
2833,2309694,373002,CONFIRMA,2201057|9816201|1561363|2255740|7648828|1850933|12628382|1500329|13191386,2201057|7834769|8232716|9608799|1979923|75390|2280312|5340783|12586682|1174489,2201057,Domaine Yvon Clerget,Domaine Yvon Clerget,Mesmo wine id Vivino 2201057 nas duas buscas
2834,2310235,489922,CONFIRMA,2630121|2719067|1944803|1924336|2412421|6243941|2196606|2789581|13410579|5593285,2630121|2719067|1944803|4978121,2630121|2719067|1944803,Yves Leccia,Yves Leccia,Mesmo wine id Vivino 2630121 nas duas buscas
2835,2310320,489922,CONFIRMA,2630121|2719067|1944803|6462305|4978121|1924336|1260539|4978151|2412421|6243941,2630121|2719067|1944803|4978121,2630121|2719067|1944803|4978121,Yves Leccia,Yves Leccia,Mesmo wine id Vivino 2630121 nas duas buscas
2836,2310606,27193,CONFIRMA,97906|97966|97961|97958|2038855|97910|97908|97914|97916|8429656,97906|97966|2038855|97958|97961|1893818,97906|97966|97961|97958|2038855,Yves Cuilleron,Yves Cuilleron,Mesmo wine id Vivino 97906 nas duas buscas
2837,2310708,121274,CONFIRMA,1309861|97911|97910|97966|97908|97914|97916|2657263|97942|97941,1309861,1309861,Yves Cuilleron,Yves Cuilleron,Mesmo wine id Vivino 1309861 nas duas buscas
2838,2310813,1565045,INCONCLUSIVO,3077891|9275012|2022551|9800411|9947375,11834831,,Young,Young and Co,"Mesmo produtor, mas buscas trazem ids Vivino diferentes"
2839,2312572,1218753,CONFIRMA,82824|8359984|1811464|2393479|82823|2412195|82812|82816|11118361|82820,8359984|82824|82823|1811464|2393479|82812|2412195,82824|8359984|1811464|2393479|82823|2412195|82812,Galil Mountain Winery (יקב הרי גליל),Galil Mountain Winery (יקב הרי גליל),Mesmo wine id Vivino 82824 nas duas buscas
2840,2312623,635817,CONFIRMA,3978840|2390887|11175589|1753893|10818977|10659884|12421132|11306589|2663325|12433417,3978840|5711687|10182650|10516524|6192537|11926242|9669891,3978840,Vouni Panayia,Vouni Panayia,Mesmo wine id Vivino 3978840 nas duas buscas
2841,2314533,474335,CONFIRMA,2577413|12075570|2036616|3793514|5314575|1462297,2577413,2577413,Les Bertrand,Les Bertrand,Mesmo wine id Vivino 2577413 nas duas buscas
2842,2316186,1640420,CONFIRMA,12844522|12852974|12055108|12055109|12541242|12536669|12557034|13625165|13160459|12055111,12844522|12852974|5975888|4151268|4150642|7457336|2526241|11041325|2570785|5032001,12844522|12852974,XXL Without Manners,XXL Without Manners,Mesmo wine id Vivino 12844522 nas duas buscas
2843,2316257,122520,CONFIRMA,1313930,1313930|5939991|7866106|10158023|2389112|11708064|8251952|13013869|13466101|10260251,1313930,Domaine Karydas,Domaine Karydas,Mesmo wine id Vivino 1313930 nas duas buscas
2844,2317103,1151006,CONFIRMA,7756613|6158687|3373554|9301307|12401408|13560130|1215799|7552137|1572554,7756613|11650522|13160736|5310658|9739967|7664571|2282071|10909650|1151137|1870193,7756613,Badalucco de la Iglesia Garcia,Gimenez Riili,Mesmo wine id Vivino 7756613 nas duas buscas
2845,2317390,1350807,CONFIRMA,9611224|8838395|13428531|13001258|13600572|8803117|10876521|9589576|10035143,9611224|8838395,9611224|8838395,Aphelion,Aphelion,Mesmo wine id Vivino 9611224 nas duas buscas
2846,2317760,1179715,CONFIRMA,8014858|1145383|6121480|3484561|2553446|1161206|4609583|23553|1700368|23563,8014858|1145204|3143502|5988853|1218371|6737684|11061325|1300988|7354071|23564,8014858,Willm,Domaine Stentz-Buecher,Mesmo wine id Vivino 8014858 nas duas buscas
2847,2317818,167671,CONFIRMA,3191841|1510258|3191850|2397297|5245030|4301929|4564676|2422522|5027640|1246635,1510258|4737629|1177312|8470|4830241|6715|1374423|1796227|1546931|17935,1510258,Williams Selyem,Williams Selyem,Mesmo wine id Vivino 1510258 nas duas buscas
2848,2317972,401749,CONFIRMA,2300125|12860|6554723|7255299|12846|12864|12334572|7235335|12858|9187151,2300125|12860,2300125|12860,Domaine William Fèvre,Domaine William Fèvre,Mesmo wine id Vivino 2300125 nas duas buscas
2849,2318318,1394217,CONFIRMA,10005526|11965744|10573132|8740139|8846105|9520511,10005526,10005526,Wildeberg,Wildeberg,Mesmo wine id Vivino 10005526 nas duas buscas
2850,2319217,88594,CONFIRMA,1218568|6585247|1142185|8926662|8881205|13242737|1684012|1746176|2308364|2329112,1218568|1684012|1746176|2329112|2308364|2014570|1913901|4813598|2278183|1989227,1218568|1684012|1746176|2308364|2329112,Western Cape Vineyards,Cape Berghof,Mesmo wine id Vivino 1218568 nas duas buscas
2851,2319371,793,CONFIRMA,1720,1720,1720,Wente Family Vineyards,Wente Family Vineyards,Mesmo wine id Vivino 1720 nas duas buscas
2852,2320215,850563,CONFIRMA,6052328|78149,6052328,6052328,The Standish,The Standish,Mesmo wine id Vivino 6052328 nas duas buscas
2853,2321711,1569146,CONFIRMA,11897648|1164602|76817|13515730|7281025|13463048|9415430|8212313|6006237|9091091,11897648|1367232|1381100|2343094|2060225|1562278|1799371|1589044|2206139|6833447,11897648,Sadie Family,Sadie Family,Mesmo wine id Vivino 11897648 nas duas buscas
2854,2322303,690780,CONFIRMA,8803055|4562606|10885125,4562606|2019202|8803055|2244208|10885125|9085209|4262064,8803055|4562606|10885125,Thierry Pillot,Thierry Pillot,Mesmo wine id Vivino 8803055 nas duas buscas
2855,2322341,9795,CONFIRMA,17998|11283557|8295127,17998|11283557|8295127|1244028,17998|11283557|8295127,Santadi,Santadi,Mesmo wine id Vivino 17998 nas duas buscas
2856,2322739,30744,CONFIRMA,1100144|4542645|1100147|2284121|1910115,1100144|11199045|1196307|10189930,1100144,Thierry Allemand,Thierry Allemand,Mesmo wine id Vivino 1100144 nas duas buscas
2857,2323902,1426886,CONFIRMA,10323302|10996837,10323302|10996837|5985554|7287497,10323302|10996837,Grand Domaine,Grand Domaine,Mesmo wine id Vivino 10323302 nas duas buscas
2858,2324472,1617972,CONFIRMA,12595048|12002888|12575524|12002901|7076155|9652486|9691060|12002903|5921474,12595048|12002888|12575524|11533852|7410812|4947949|7321059|2046255|1323739|8666932,12595048|12002888|12575524,Smiley,Smiley,Mesmo wine id Vivino 12595048 nas duas buscas
2859,2325213,679783,CONFIRMA,4424809|3768572|3771454|4141753|3984663|3883625|1238352|3568934|3954624|3794787,4424809,4424809,Teperberg,Teperberg,Mesmo wine id Vivino 4424809 nas duas buscas
2860,2325494,1341001,CONFIRMA,9517114|1177564|1225467|1208929|1906037|1108374|1449758|7167816|1390036|5940204,9517114|1177564|3918053,9517114|1177564,Tenuta delle Terre Nere,Terre Nere Campigli Vallone,Mesmo wine id Vivino 9517114 nas duas buscas
2861,2325767,2691,CONFIRMA,5078|10993658|5080|5076|11366842,5078|10993658|11366842,5078|10993658|11366842,Tenuta San Guido,Tenuta San Guido,Mesmo wine id Vivino 5078 nas duas buscas
2862,2326013,2691,CONFIRMA,5078|10993658|5076|5080|11366842,5078|10993658|11366842,5078|10993658|11366842,Tenuta San Guido,Tenuta San Guido,Mesmo wine id Vivino 5078 nas duas buscas
2863,2326100,2689,CONFIRMA,5076|5078|5080|10993658,5076,5076,Tenuta San Guido,Tenuta San Guido,Mesmo wine id Vivino 5076 nas duas buscas
2864,2326135,2693,CONFIRMA,5080|5078|5076|10993658,5080,5080,Tenuta San Guido,Tenuta San Guido,Mesmo wine id Vivino 5080 nas duas buscas
2865,2326382,2691,CONFIRMA,5078|10993658|5076|5080,5078|10993658|11366842,5078|10993658,Tenuta San Guido,Tenuta San Guido,Mesmo wine id Vivino 5078 nas duas buscas
2866,2326476,277181,CONFIRMA,1221387|2427117|2500065|1868962|12417048|2700511|1565488|6212014|1658814|2725449,1868962,1868962,Tenuta San Francesco,Tenuta San Francesco,Mesmo wine id Vivino 1868962 nas duas buscas
2867,2326577,1012254,CONFIRMA,6995142|75773|13129996|7102579|75772|1214213|75771|75764|8982640|75769,6995142|19808|7134|9489|1107960|7947420|1178831|6573011|75773|7291722,6995142|75773,Paolo Scavino,Schiavenza,Mesmo wine id Vivino 6995142 nas duas buscas
2868,2326584,16450,CONFIRMA,75772|75773|13129996|75771|75764|7102579|1214213|6995142|75769|5889425,75772|75773,75772|75773,Paolo Scavino,Paolo Scavino,Mesmo wine id Vivino 75772 nas duas buscas
2869,2326850,917046,CONFIRMA,1144651|6467710|4547032|13237246|1144649|1144644|10224867|1228681|4954198|8143202,6467710|6803869|6096438|3049731|7551651|1715376|9630078,6467710,Tenuta La Viola,Bolzan-Vanzella,Mesmo wine id Vivino 6467710 nas duas buscas
2870,2326855,1115954,CONFIRMA,7540641|5710328|8477524|7179187|7339127|6513305,7540641|5710328|7179187|8477524|7339127|6415412,7540641|5710328|8477524|7179187|7339127,Tensley,Tensley,Mesmo wine id Vivino 7540641 nas duas buscas
2871,2326973,757,CONFIRMA,1665|1672|1153539|1537428|8469645|7179819|11855374|7179822|7262709|1859590,1665,1665,Tenuta La Cà,La Braccesca,Mesmo wine id Vivino 1665 nas duas buscas
2872,2326997,1143539,CONFIRMA,7704702|10266285|2043334|13334187|10839302|13503532|8483927|6798271|9916627,7704702,7704702,Tenuta Il Quinto,Tenuta Il Quinto,Mesmo wine id Vivino 7704702 nas duas buscas
2873,2328556,126498,CONFIRMA,1356274|2039514|3145757|1849466|2689342|12317304|9325990|5802564|6304018|6205516,1356274|2041363|1961139|11564292|1454993|1574442,1356274,Cuna de Piedra,Cuna de Piedra,Mesmo wine id Vivino 1356274 nas duas buscas
2874,2328685,64661,CONFIRMA,1175427|1489820|2733443|77137|77136,1175427|1489820|2733443,1175427|1489820|2733443,Vega Sicilia,Vega Sicilia,Mesmo wine id Vivino 1175427 nas duas buscas
2875,2328874,1400845,CONFIRMA,10064164|9350743|6920498|10508668|10358723|12586479|7730355|3318709|10713756|9784496,10064164,10064164,Domaine Angelus,Château Angelus,Mesmo wine id Vivino 10064164 nas duas buscas
2876,2328876,1400845,CONFIRMA,10064164|9350743,10064164,10064164,Château Angelus,Château Angelus,Mesmo wine id Vivino 10064164 nas duas buscas
2877,2329856,1287737,CONFIRMA,8979433|4943380|1151865|1768200,8979433,8979433,San Martino,Terre de La Custodia,Mesmo wine id Vivino 8979433 nas duas buscas
2878,2330316,50409,CONFIRMA,1150289|1165280|10537409,1150289,1150289,Tedeschi,Tedeschi,Mesmo wine id Vivino 1150289 nas duas buscas
2879,2330320,1300239,CONFIRMA,9101774|1191174|11673|6929908|9697160|6493823|11839|1637657|11665|10537409,9101774|1191174|11673|6929908|11839|9697160|1637657|11665|6493823|10537409,9101774|1191174|11673|6929908|9697160|6493823|11839|1637657|11665|10537409,Tedeschi,Tedeschi,Mesmo wine id Vivino 9101774 nas duas buscas
